doc_id,line_no,description,quantity,unit_price,discount_pct,line_amount
INV-0000094,1,Customizable bandwidth-monitored hardware,2,13.02,0,26.04
INV-0000094,2,Organized local website,1,13.81,0,13.81
INV-0000095,1,Universal human-resource policy,1,18.64,5,17.71
INV-0000095,2,Devolved bi-directional approach,1,4.21,0,4.21
INV-0000095,3,Face-to-face zero tolerance Local Area Network,1,3.73,0,3.73
INV-0000095,4,Switchable system-worthy help-desk,2,24.31,10,43.76
INV-0000095,5,Customizable global core,1,13.82,0,13.82
INV-0000095,6,Versatile analyzing Graphic Interface,1,9.64,0,9.64
INV-0000095,7,Mandatory next generation task-force,2,4.09,5,7.77
INV-0000095,8,Intuitive neutral firmware,3,9.2,0,27.6
INV-0000096,1,Organized next generation conglomeration,3,5.69,0,17.07
INV-0000097,1,Proactive user-facing ability,1,23.35,0,23.35
INV-0000097,2,Digitized user-facing portal,1,4.84,0,4.84
INV-0000097,3,Down-sized executive concept,1,10.4,5,9.88
INV-0000097,4,Quality-focused zero tolerance migration,4,21.58,10,77.69
INV-0000097,5,Intuitive zero administration encoding,2,18.79,15,31.94
INV-0000097,6,Adaptive web-enabled knowledge user,2,8.87,0,17.74
INV-0000097,7,User-centric solution-oriented time-frame,1,18.97,10,17.07
INV-0000098,1,Profit-focused clear-thinking algorithm,1,21.61,10,19.45
INV-0000098,2,Future-proofed didactic core,1,13.38,5,12.71
INV-0000098,3,De-engineered executive installation,2,16.65,15,28.3
INV-0000098,4,Public-key analyzing hardware,7,10.49,15,62.42
INV-0000098,5,Organized modular data-warehouse,5,26.85,5,127.54
INV-0000098,6,Team-oriented empowering functionalities,3,11.52,0,34.56
INV-0000098,7,Enterprise-wide needs-based info-mediaries,1,4.56,0,4.56
INV-0000099,1,Implemented disintermediate hub,1,17.3,10,15.57
INV-0000099,2,Mandatory discrete help-desk,1,5.87,5,5.58
INV-0000099,3,Business-focused optimizing moderator,2,29.8,10,53.64
INV-0000099,4,Optional 4thgeneration focus group,1,16.26,0,16.26
INV-0000099,5,Focused zero tolerance benchmark,3,3.16,5,9.01
INV-0000099,6,Cross-group multi-tasking time-frame,1,22.36,0,22.36
INV-0000099,7,Down-sized mobile parallelism,1,14.85,15,12.62
INV-0000100,1,Enhanced cohesive matrices,1,20.07,0,20.07
INV-0000100,2,Reduced regional extranet,3,12.59,15,32.1
INV-0000100,3,Distributed hybrid project,12,28.68,15,292.54
INV-0000100,4,Centralized impactful matrices,1,7.55,0,7.55
INV-0000100,5,Profound next generation collaboration,1,23.19,0,23.19
INV-0000100,6,Customizable impactful contingency,8,15.18,0,121.44
INV-0000101,1,Open-source grid-enabled utilization,2,3.75,15,6.38
INV-0000101,2,Persevering multimedia challenge,2,3.56,10,6.41
INV-0000101,3,Multi-tiered tangible utilization,1,9.87,15,8.39
INV-0000101,4,Future-proofed dynamic Graphical User Interface,1,6.94,15,5.9
INV-0000101,5,Enterprise-wide logistical benchmark,1,3.15,10,2.83
INV-0000101,6,Decentralized dedicated infrastructure,2,5.23,0,10.46
INV-0000101,7,Versatile next generation approach,1,10.85,15,9.22
INV-0000101,8,Secured real-time knowledgebase,4,6.84,0,27.36
INV-0000102,1,Switchable object-oriented knowledgebase,5,61.36,0,306.8
INV-0000102,2,Synergized maximized collaboration,1,7.65,5,7.27
INV-0000103,1,Enterprise-wide 4thgeneration monitoring,9,27.58,10,223.4
INV-0000103,2,Decentralized bandwidth-monitored forecast,1,37.89,10,34.1
INV-0000103,3,Pre-emptive real-time database,1,8.48,15,7.21
INV-0000103,4,Universal coherent protocol,1,8.01,0,8.01
INV-0000103,5,Multi-tiered high-level model,3,8.61,5,24.54
INV-0000103,6,Profound client-server portal,6,10.83,10,58.48
INV-0000103,7,Realigned static database,4,9.38,15,31.89
INV-0000103,8,Integrated methodical productivity,2,5.36,0,10.72
INV-0000104,1,Vision-oriented actuating website,2,15.5,0,31.0
INV-0000104,2,Universal bi-directional superstructure,1,9.36,0,9.36
INV-0000104,3,Robust fault-tolerant infrastructure,1,63.44,15,53.92
INV-0000105,1,Stand-alone user-facing website,1,23.49,0,23.49
INV-0000105,2,Secured 5thgeneration customer loyalty,1,9.45,15,8.03
INV-0000105,3,Inverse scalable access,1,18.33,10,16.5
INV-0000105,4,Intuitive context-sensitive ability,4,17.82,0,71.28
INV-0000105,5,Innovative solution-oriented capacity,1,26.01,15,22.11
INV-0000105,6,Pre-emptive static concept,1,3.58,15,3.04
INV-0000105,7,Organic hybrid methodology,1,5.05,0,5.05
INV-0000106,1,Centralized fault-tolerant functionalities,2,6.76,0,13.52
INV-0000106,2,Enterprise-wide responsive core,1,12.11,10,10.9
INV-0000106,3,Versatile zero-defect instruction set,2,1.07,15,1.82
INV-0000106,4,Ameliorated human-resource flexibility,1,6.62,0,6.62
INV-0000106,5,Programmable directional intranet,3,30.78,0,92.34
INV-0000106,6,Phased attitude-oriented ability,1,5.52,0,5.52
INV-0000107,1,Integrated national productivity,1,14.41,15,12.25
INV-0000107,2,Multi-channeled incremental Local Area Network,2,15.09,15,25.65
INV-0000108,1,Reverse-engineered regional projection,3,16.18,0,48.54
INV-0000108,2,Proactive radical array,3,20.1,0,60.3
INV-0000108,3,Diverse regional artificial intelligence,2,24.68,0,49.36
INV-0000108,4,Front-line directional neural-net,2,35.59,0,71.18
INV-0000108,5,Assimilated empowering capability,1,9.4,0,9.4
INV-0000108,6,Team-oriented contextually-based pricing structure,2,6.8,0,13.6
INV-0000108,7,Face-to-face homogeneous task-force,1,16.33,0,16.33
INV-0000108,8,User-friendly holistic analyzer,1,16.12,10,14.51
INV-0000109,1,Reduced heuristic info-mediaries,1,21.59,0,21.59
INV-0000109,2,Intuitive multi-tasking encryption,7,4.29,15,25.53
INV-0000109,3,Up-sized zero-defect circuit,1,20.64,10,18.58
INV-0000110,1,Profit-focused neutral matrices,1,4.73,10,4.26
INV-0000110,2,User-centric systematic data-warehouse,3,14.68,0,44.04
INV-0000110,3,Expanded systematic process improvement,1,9.2,0,9.2
INV-0000110,4,Up-sized bottom-line data-warehouse,6,28.4,5,161.88
INV-0000111,1,Synchronized zero-defect budgetary management,5,4.44,0,22.2
INV-0000111,2,Managed exuding utilization,1,13.78,10,12.4
INV-0000111,3,Monitored cohesive budgetary management,1,16.22,0,16.22
INV-0000112,1,Managed tangible open architecture,1,9.45,5,8.98
INV-0000112,2,Reduced reciprocal infrastructure,1,13.77,10,12.39
INV-0000112,3,Automated analyzing orchestration,1,8.71,0,8.71
INV-0000112,4,Reduced zero administration installation,4,13.32,5,50.62
INV-0000112,5,Enterprise-wide non-volatile adapter,7,15.75,0,110.25
INV-0000113,1,Exclusive web-enabled concept,1,8.43,0,8.43
INV-0000113,2,Open-source human-resource Local Area Network,1,11.11,0,11.11
INV-0000113,3,Managed fault-tolerant focus group,2,2.93,0,5.86
INV-0000113,4,Realigned foreground task-force,2,3.7,0,7.4
INV-0000113,5,Multi-lateral disintermediate conglomeration,11,9.17,0,100.87
INV-0000113,6,Polarized dynamic emulation,1,5.15,0,5.15
INV-0000113,7,Profit-focused multi-tasking emulation,3,10.76,15,27.44
INV-0000114,1,Optimized analyzing Internet solution,2,26.72,10,48.1
INV-0000114,2,Public-key non-volatile functionalities,1,30.49,0,30.49
INV-0000114,3,Re-engineered cohesive open system,6,10.43,0,62.58
INV-0000114,4,Right-sized encompassing initiative,5,5.46,0,27.3
INV-0000114,5,Devolved fault-tolerant policy,1,5.16,0,5.16
INV-0000114,6,Devolved bi-directional architecture,1,38.94,0,38.94
INV-0000114,7,Centralized executive policy,8,22.84,0,182.72
INV-0000114,8,Optimized content-based array,1,10.54,10,9.49
INV-0000115,1,Phased solution-oriented encryption,1,12.83,15,10.91
INV-0000115,2,Robust zero-defect access,1,10.38,10,9.34
INV-0000115,3,Secured demand-driven functionalities,3,17.35,5,49.45
INV-0000115,4,User-centric system-worthy hardware,1,11.94,0,11.94
INV-0000115,5,Progressive attitude-oriented neural-net,4,19.99,0,79.96
INV-0000115,6,Balanced uniform protocol,3,20.2,5,57.57
INV-0000115,7,Customer-focused mission-critical function,2,6.29,10,11.32
INV-0000116,1,Vision-oriented 24/7 budgetary management,1,15.28,10,13.75
INV-0000116,2,Reverse-engineered motivating pricing structure,5,29.21,5,138.75
INV-0000116,3,Automated local paradigm,1,17.18,0,17.18
INV-0000116,4,Business-focused optimizing knowledge user,1,15.84,15,13.46
INV-0000117,1,Cross-group asynchronous open system,1,7.17,15,6.09
INV-0000117,2,Visionary human-resource firmware,1,7.25,0,7.25
INV-0000117,3,Business-focused hybrid utilization,1,12.06,0,12.06
INV-0000117,4,Adaptive cohesive solution,1,7.81,0,7.81
INV-0000117,5,Pre-emptive intermediate neural-net,1,24.46,0,24.46
INV-0000118,1,Multi-layered zero tolerance collaboration,1,10.79,15,9.17
INV-0000118,2,Organic local model,1,7.53,5,7.15
INV-0000118,3,Mandatory value-added database,1,24.94,15,21.2
INV-0000119,1,Integrated asynchronous migration,3,5.67,0,17.01
INV-0000120,1,Monitored client-driven help-desk,3,11.98,0,35.94
INV-0000120,2,De-engineered 4thgeneration parallelism,1,8.17,15,6.94
INV-0000120,3,Total regional throughput,1,65.46,0,65.46
INV-0000120,4,Visionary dynamic website,2,11.99,0,23.98
INV-0000120,5,Up-sized responsive parallelism,1,6.6,0,6.6
INV-0000120,6,Focused bi-directional challenge,1,12.51,0,12.51
INV-0000121,1,Universal full-range emulation,1,10.75,0,10.75
INV-0000121,2,Face-to-face optimal paradigm,1,7.3,15,6.21
INV-0000121,3,Cloned context-sensitive analyzer,1,24.34,5,23.12
INV-0000121,4,Open-architected hybrid product,1,18.85,0,18.85
INV-0000121,5,Sharable didactic solution,1,14.77,5,14.03
INV-0000122,1,Cross-group tertiary moderator,2,6.97,10,12.55
INV-0000122,2,Persevering disintermediate product,1,43.31,15,36.81
INV-0000122,3,Digitized multi-tasking Graphic Interface,4,15.65,5,59.47
INV-0000122,4,Re-contextualized national Graphic Interface,2,8.12,0,16.24
INV-0000122,5,Seamless exuding open system,3,26.11,15,66.58
INV-0000122,6,Proactive real-time middleware,1,13.2,5,12.54
INV-0000122,7,Proactive next generation encoding,3,23.69,0,71.07
INV-0000122,8,Secured background Graphical User Interface,1,16.13,5,15.32
INV-0000123,1,Stand-alone 24/7 secured line,2,56.13,0,112.26
INV-0000123,2,Organized bi-directional budgetary management,1,5.92,0,5.92
INV-0000123,3,Customizable uniform toolset,3,8.41,10,22.71
INV-0000124,1,Polarized multimedia functionalities,2,97.08,15,165.04
INV-0000124,2,Sharable radical complexity,2,11.39,5,21.64
INV-0000124,3,Progressive executive monitoring,1,5.53,0,5.53
INV-0000125,1,Multi-channeled local info-mediaries,2,18.08,0,36.16
INV-0000125,2,Universal clear-thinking infrastructure,1,26.15,0,26.15
INV-0000125,3,Decentralized directional orchestration,2,11.27,15,19.16
INV-0000125,4,Face-to-face multi-tasking benchmark,2,3.3,0,6.6
INV-0000126,1,Enhanced multi-tasking info-mediaries,1,6.48,15,5.51
INV-0000126,2,Expanded responsive time-frame,8,4.08,5,31.01
INV-0000126,3,Pre-emptive transitional alliance,2,49.46,0,98.92
INV-0000126,4,Multi-channeled 5thgeneration flexibility,1,3.88,0,3.88
INV-0000126,5,Business-focused full-range methodology,1,8.16,0,8.16
INV-0000127,1,Organized content-based core,4,17.69,10,63.68
INV-0000127,2,Inverse directional frame,1,5.06,10,4.55
INV-0000128,1,Sharable asymmetric framework,2,16.14,0,32.28
INV-0000128,2,Optional holistic hub,4,7.54,5,28.65
INV-0000128,3,Persistent client-driven Graphical User Interface,1,15.28,0,15.28
INV-0000129,1,Exclusive zero tolerance utilization,1,9.93,5,9.43
INV-0000129,2,Customer-focused coherent capability,1,10.92,15,9.28
INV-0000129,3,Visionary executive process improvement,1,25.63,15,21.79
INV-0000129,4,Public-key 5thgeneration access,1,5.43,5,5.16
INV-0000129,5,Re-contextualized 24/7 extranet,1,15.23,10,13.71
INV-0000130,1,De-engineered national monitoring,6,21.44,0,128.64
INV-0000130,2,Distributed mobile hardware,1,5.09,10,4.58
INV-0000130,3,Open-source systematic infrastructure,2,4.1,15,6.97
INV-0000130,4,Persevering static architecture,1,10.07,10,9.06
INV-0000130,5,Grass-roots mobile throughput,1,2.81,0,2.81
INV-0000130,6,Focused next generation project,3,14.55,0,43.65
INV-0000131,1,Universal bottom-line orchestration,1,19.19,15,16.31
INV-0000131,2,Synergistic logistical initiative,2,4.6,0,9.2
INV-0000131,3,Extended upward-trending implementation,1,22.04,0,22.04
INV-0000131,4,Persistent empowering hardware,1,28.67,10,25.8
INV-0000131,5,Profit-focused even-keeled extranet,3,15.7,0,47.1
INV-0000131,6,Reactive system-worthy architecture,4,30.24,0,120.96
INV-0000132,1,Multi-channeled client-driven paradigm,1,9.69,0,9.69
INV-0000132,2,Ergonomic stable software,1,8.28,15,7.04
INV-0000132,3,Intuitive motivating open system,1,11.12,10,10.01
INV-0000133,1,Versatile 3rdgeneration circuit,5,5.9,10,26.55
INV-0000133,2,Diverse interactive methodology,1,8.07,5,7.67
INV-0000133,3,Reverse-engineered secondary neural-net,1,12.26,10,11.03
INV-0000133,4,Pre-emptive secondary database,8,13.43,15,91.32
INV-0000134,1,Function-based client-server model,4,16.72,0,66.88
INV-0000134,2,Customizable value-added throughput,1,2.8,15,2.38
INV-0000134,3,Managed value-added portal,2,95.24,0,190.48
INV-0000134,4,Public-key client-driven collaboration,1,6.32,0,6.32
INV-0000134,5,Balanced grid-enabled algorithm,2,19.12,5,36.33
INV-0000134,6,Triple-buffered modular neural-net,7,14.78,5,98.29
INV-0000134,7,Networked 24hour project,1,7.73,5,7.34
INV-0000134,8,Compatible multi-tasking alliance,4,17.87,5,67.91
INV-0000135,1,Cloned optimal alliance,3,6.41,0,19.23
INV-0000135,2,Balanced content-based challenge,5,11.92,10,53.64
INV-0000135,3,User-centric logistical pricing structure,1,49.52,10,44.57
INV-0000136,1,Business-focused maximized framework,4,8.9,0,35.6
INV-0000137,1,Monitored incremental encoding,5,12.77,5,60.66
INV-0000137,2,Switchable zero-defect hardware,2,5.73,10,10.31
INV-0000137,3,Realigned static superstructure,2,19.45,5,36.95
INV-0000138,1,Visionary secondary secured line,1,7.1,0,7.1
INV-0000138,2,Switchable high-level alliance,2,14.99,0,29.98
INV-0000138,3,User-centric non-volatile service-desk,14,24.62,0,344.68
INV-0000138,4,Networked analyzing matrix,3,10.21,5,29.1
INV-0000138,5,Reactive encompassing Internet solution,1,18.08,10,16.27
INV-0000138,6,Up-sized maximized knowledge user,1,15.63,15,13.29
INV-0000139,1,Business-focused global installation,1,25.35,0,25.35
INV-0000139,2,Reverse-engineered clear-thinking knowledgebase,2,18.16,0,36.32
INV-0000139,3,Pre-emptive global solution,3,30.05,5,85.64
INV-0000139,4,Integrated mobile software,1,10.15,0,10.15
INV-0000139,5,Horizontal tangible software,1,4.98,10,4.48
INV-0000139,6,Reduced encompassing projection,2,3.86,10,6.95
INV-0000139,7,Compatible optimizing customer loyalty,1,4.11,0,4.11
INV-0000140,1,Managed homogeneous initiative,1,9.85,0,9.85
INV-0000140,2,Persistent needs-based collaboration,1,13.72,0,13.72
INV-0000141,1,Open-source empowering projection,2,7.46,0,14.92
INV-0000142,1,Multi-channeled grid-enabled matrices,1,2.52,10,2.27
INV-0000142,2,Integrated impactful help-desk,3,7.55,0,22.65
INV-0000142,3,Persistent asynchronous intranet,1,8.86,0,8.86
INV-0000142,4,Persevering non-volatile data-warehouse,1,12.01,5,11.41
INV-0000142,5,Enterprise-wide 3rdgeneration installation,1,33.51,10,30.16
INV-0000142,6,Assimilated 6thgeneration moderator,1,3.4,15,2.89
INV-0000143,1,Focused systemic hierarchy,1,19.61,15,16.67
INV-0000143,2,User-friendly intermediate parallelism,2,18.23,0,36.46
INV-0000143,3,Team-oriented leadingedge toolset,6,10.21,5,58.2
INV-0000143,4,Diverse contextually-based initiative,5,16.03,10,72.14
INV-0000143,5,Up-sized actuating portal,1,10.67,0,10.67
INV-0000143,6,Versatile neutral flexibility,1,17.94,15,15.25
INV-0000144,1,Focused background strategy,1,6.62,15,5.63
INV-0000144,2,Optimized needs-based Local Area Network,1,6.12,0,6.12
INV-0000144,3,Switchable leadingedge synergy,3,3.19,0,9.57
INV-0000145,1,Secured discrete firmware,1,16.08,10,14.47
INV-0000145,2,Optional secondary application,2,7.99,10,14.38
INV-0000145,3,Down-sized impactful circuit,1,4.01,5,3.81
INV-0000145,4,Persevering clear-thinking portal,1,6.18,15,5.25
INV-0000145,5,User-centric coherent data-warehouse,1,17.92,15,15.23
INV-0000145,6,Up-sized eco-centric flexibility,2,13.63,0,27.26
INV-0000145,7,Cloned 24/7 solution,1,6.32,15,5.37
INV-0000146,1,Advanced systematic secured line,6,32.4,10,174.96
INV-0000146,2,Implemented bottom-line emulation,1,11.56,0,11.56
INV-0000146,3,Cross-platform real-time hardware,1,16.95,10,15.25
INV-0000146,4,Right-sized multi-state Graphical User Interface,1,13.43,0,13.43
INV-0000146,5,Integrated 3rdgeneration throughput,3,9.99,15,25.47
INV-0000146,6,Ergonomic solution-oriented conglomeration,1,16.13,15,13.71
INV-0000146,7,Assimilated homogeneous architecture,1,27.24,15,23.15
INV-0000146,8,Compatible stable standardization,4,9.87,15,33.56
INV-0000147,1,Quality-focused multi-tasking toolset,1,20.55,15,17.47
INV-0000147,2,Persistent bifurcated methodology,1,7.46,0,7.46
INV-0000147,3,Grass-roots stable portal,3,43.54,15,111.03
INV-0000147,4,Innovative homogeneous complexity,1,6.82,15,5.8
INV-0000147,5,Distributed next generation function,1,57.74,5,54.85
INV-0000148,1,Phased object-oriented customer loyalty,1,5.12,0,5.12
INV-0000148,2,Enterprise-wide bottom-line definition,2,9.51,0,19.02
INV-0000148,3,Triple-buffered local success,1,16.73,0,16.73
INV-0000148,4,Universal local matrices,1,28.71,0,28.71
INV-0000148,5,Enhanced secondary help-desk,1,37.95,0,37.95
INV-0000148,6,Multi-layered next generation architecture,1,33.84,15,28.76
INV-0000148,7,Face-to-face coherent collaboration,1,3.74,0,3.74
INV-0000149,1,Business-focused fresh-thinking contingency,8,16.28,0,130.24
INV-0000149,2,Balanced high-level pricing structure,1,7.09,0,7.09
INV-0000149,3,Synergized bandwidth-monitored portal,1,24.13,10,21.72
INV-0000149,4,Secured tertiary flexibility,9,26.39,15,201.88
INV-0000149,5,Compatible background matrix,1,15.06,10,13.55
INV-0000150,1,Inverse clear-thinking open system,1,8.38,0,8.38
INV-0000150,2,Customizable tertiary forecast,1,5.64,15,4.79
INV-0000150,3,Automated bifurcated hierarchy,1,7.4,0,7.4
INV-0000150,4,Persistent bottom-line middleware,1,7.16,0,7.16
INV-0000150,5,Robust modular toolset,3,12.47,10,33.67
INV-0000150,6,Automated optimizing middleware,1,25.07,0,25.07
INV-0000150,7,Cross-platform needs-based forecast,2,13.14,5,24.97
INV-0000150,8,Progressive regional groupware,1,5.36,15,4.56
INV-0000151,1,De-engineered responsive function,2,5.14,10,9.25
INV-0000151,2,Visionary regional architecture,10,19.82,15,168.47
INV-0000151,3,Horizontal actuating algorithm,2,47.59,15,80.9
INV-0000151,4,Programmable 6thgeneration alliance,1,13.03,0,13.03
INV-0000152,1,Persevering local complexity,6,7.56,0,45.36
INV-0000153,1,User-friendly object-oriented contingency,1,6.09,10,5.48
INV-0000153,2,Proactive fault-tolerant standardization,1,18.93,5,17.98
INV-0000153,3,Re-contextualized bifurcated Local Area Network,1,36.91,0,36.91
INV-0000154,1,Open-source composite ability,1,9.83,10,8.85
INV-0000154,2,Streamlined multi-state concept,2,8.38,15,14.25
INV-0000154,3,Stand-alone holistic interface,1,4.55,0,4.55
INV-0000154,4,Future-proofed human-resource intranet,9,12.82,0,115.38
INV-0000154,5,Customer-focused upward-trending Graphic Interface,3,21.03,10,56.78
INV-0000155,1,Fully-configurable holistic focus group,1,7.21,0,7.21
INV-0000155,2,Customer-focused systematic algorithm,2,14.26,0,28.52
INV-0000155,3,Reduced static process improvement,1,17.33,0,17.33
INV-0000155,4,Synergistic optimizing leverage,2,18.31,0,36.62
INV-0000155,5,Persistent systemic open architecture,1,5.76,5,5.47
INV-0000155,6,Vision-oriented fault-tolerant solution,1,6.54,0,6.54
INV-0000155,7,Fundamental non-volatile software,1,12.95,5,12.3
INV-0000155,8,Optimized stable Graphic Interface,1,20.0,0,20.0
INV-0000156,1,Automated actuating analyzer,1,55.09,5,52.34
INV-0000156,2,Front-line regional Local Area Network,1,5.52,0,5.52
INV-0000157,1,Quality-focused secondary access,5,14.53,0,72.65
INV-0000157,2,Re-engineered discrete middleware,3,12.17,0,36.51
INV-0000157,3,Seamless multimedia process improvement,1,8.96,5,8.51
INV-0000157,4,Monitored uniform archive,4,27.56,0,110.24
INV-0000158,1,Function-based 5thgeneration flexibility,4,18.14,10,65.3
INV-0000158,2,Horizontal executive service-desk,1,18.54,5,17.61
INV-0000159,1,Adaptive needs-based installation,1,5.3,0,5.3
INV-0000159,2,Organized reciprocal forecast,2,9.52,0,19.04
INV-0000159,3,Versatile modular benchmark,1,12.62,10,11.36
INV-0000160,1,Switchable regional superstructure,3,13.73,10,37.07
INV-0000160,2,Fully-configurable contextually-based intranet,1,68.4,5,64.98
INV-0000160,3,Upgradable bifurcated solution,2,9.87,5,18.75
INV-0000161,1,Re-engineered upward-trending software,1,2.08,0,2.08
INV-0000161,2,Advanced scalable parallelism,1,12.74,5,12.1
INV-0000162,1,Polarized static focus group,1,17.38,15,14.77
INV-0000162,2,Horizontal 3rdgeneration functionalities,1,12.65,15,10.75
INV-0000162,3,Virtual systemic info-mediaries,1,1.61,15,1.37
INV-0000163,1,Public-key bi-directional database,1,14.96,0,14.96
INV-0000163,2,Distributed multimedia array,2,17.78,0,35.56
INV-0000163,3,Operative impactful neural-net,2,4.96,10,8.93
INV-0000163,4,Distributed user-facing algorithm,1,7.52,5,7.14
INV-0000163,5,Horizontal grid-enabled secured line,10,11.66,10,104.94
INV-0000163,6,Expanded contextually-based benchmark,1,8.21,0,8.21
INV-0000164,1,Horizontal incremental complexity,1,9.14,5,8.68
INV-0000164,2,Vision-oriented leadingedge contingency,1,15.06,0,15.06
INV-0000164,3,Multi-tiered well-modulated orchestration,1,7.85,0,7.85
INV-0000164,4,Multi-channeled 3rdgeneration data-warehouse,1,4.16,0,4.16
INV-0000165,1,Innovative didactic process improvement,1,23.07,0,23.07
INV-0000165,2,Persevering attitude-oriented concept,1,5.87,0,5.87
INV-0000165,3,Front-line motivating application,4,10.52,10,37.87
INV-0000165,4,Inverse reciprocal open system,1,8.54,0,8.54
INV-0000166,1,Reduced 24hour moratorium,1,5.37,0,5.37
INV-0000167,1,Proactive client-driven adapter,3,22.53,0,67.59
INV-0000167,2,Fully-configurable contextually-based Graphic Interface,1,20.77,15,17.65
INV-0000167,3,User-friendly attitude-oriented Internet solution,1,9.26,10,8.33
INV-0000167,4,Function-based fault-tolerant encoding,1,12.05,0,12.05
INV-0000167,5,Monitored directional Graphic Interface,2,13.15,5,24.98
INV-0000168,1,Business-focused mobile adapter,1,5.57,10,5.01
INV-0000168,2,Customer-focused tertiary encryption,1,6.07,0,6.07
INV-0000168,3,Quality-focused 5thgeneration interface,1,11.92,15,10.13
INV-0000168,4,Adaptive bandwidth-monitored strategy,1,5.28,5,5.02
INV-0000168,5,Fully-configurable bi-directional moratorium,1,11.85,5,11.26
INV-0000168,6,Multi-layered value-added open architecture,2,2.43,0,4.86
INV-0000168,7,Profound leadingedge portal,1,8.92,0,8.92
INV-0000169,1,Optimized value-added pricing structure,1,14.87,10,13.38
INV-0000170,1,Pre-emptive system-worthy artificial intelligence,6,14.08,5,80.26
INV-0000170,2,Multi-layered encompassing focus group,3,27.1,0,81.3
INV-0000171,1,Multi-layered maximized paradigm,1,5.56,0,5.56
INV-0000171,2,Robust context-sensitive adapter,1,11.45,10,10.3
INV-0000172,1,Configurable incremental productivity,2,23.22,0,46.44
INV-0000172,2,Integrated bottom-line time-frame,2,14.78,15,25.13
INV-0000172,3,Adaptive zero tolerance solution,1,21.32,10,19.19
INV-0000172,4,Streamlined intangible infrastructure,1,5.29,15,4.5
INV-0000172,5,Centralized needs-based architecture,2,12.73,0,25.46
INV-0000172,6,Enterprise-wide 24hour analyzer,1,10.38,5,9.86
INV-0000172,7,Cross-platform impactful open system,1,12.98,0,12.98
INV-0000172,8,Innovative zero administration knowledge user,2,6.95,10,12.51
INV-0000173,1,Ergonomic web-enabled flexibility,1,30.24,0,30.24
INV-0000173,2,Diverse disintermediate portal,1,19.61,15,16.67
INV-0000173,3,Optimized zero tolerance ability,1,27.4,5,26.03
INV-0000173,4,Horizontal needs-based success,1,14.85,0,14.85
INV-0000173,5,Visionary dedicated throughput,2,7.42,0,14.84
INV-0000173,6,Organized motivating interface,1,18.63,0,18.63
INV-0000173,7,Ergonomic leadingedge system engine,1,30.5,0,30.5
INV-0000173,8,Devolved attitude-oriented intranet,1,14.83,5,14.09
INV-0000174,1,Customizable cohesive task-force,2,6.37,0,12.74
INV-0000174,2,Vision-oriented leadingedge superstructure,2,8.1,0,16.2
INV-0000174,3,Enterprise-wide object-oriented secured line,6,12.52,0,75.12
INV-0000174,4,Business-focused bandwidth-monitored Graphic Interface,3,33.75,0,101.25
INV-0000174,5,Innovative hybrid approach,2,42.93,5,81.57
INV-0000175,1,Adaptive asymmetric strategy,3,6.7,0,20.1
INV-0000175,2,Virtual homogeneous pricing structure,1,15.67,15,13.32
INV-0000175,3,Advanced dynamic functionalities,5,8.03,0,40.15
INV-0000175,4,Pre-emptive intermediate intranet,1,4.97,0,4.97
INV-0000175,5,Synergized foreground product,1,18.28,0,18.28
INV-0000175,6,Virtual optimal project,1,13.51,15,11.48
INV-0000175,7,Robust regional access,1,14.12,10,12.71
INV-0000175,8,Integrated context-sensitive synergy,2,10.86,5,20.63
INV-0000176,1,Business-focused holistic function,1,15.07,15,12.81
INV-0000176,2,Visionary bi-directional framework,3,14.67,0,44.01
INV-0000176,3,Quality-focused homogeneous knowledgebase,5,21.9,0,109.5
INV-0000177,1,Re-contextualized non-volatile complexity,1,6.89,0,6.89
INV-0000177,2,Switchable client-server benchmark,3,22.69,0,68.07
INV-0000177,3,User-centric methodical info-mediaries,2,20.37,10,36.67
INV-0000177,4,Secured local utilization,1,15.31,10,13.78
INV-0000177,5,Reduced intermediate system engine,5,12.44,5,59.09
INV-0000177,6,Profound attitude-oriented structure,1,11.4,0,11.4
INV-0000177,7,Future-proofed national matrices,2,11.47,0,22.94
INV-0000177,8,Decentralized neutral capability,3,12.45,10,33.61
INV-0000178,1,Synergistic context-sensitive matrices,3,4.29,0,12.87
INV-0000178,2,Profound transitional attitude,2,60.96,10,109.73
INV-0000178,3,Secured logistical application,1,25.86,10,23.27
INV-0000178,4,Open-source tangible array,1,43.29,0,43.29
INV-0000179,1,Monitored multi-tasking analyzer,4,18.85,15,64.09
INV-0000179,2,Multi-tiered 5thgeneration array,2,7.88,0,15.76
INV-0000179,3,Reverse-engineered value-added circuit,1,17.02,15,14.47
INV-0000179,4,Team-oriented encompassing strategy,1,21.76,15,18.5
INV-0000179,5,Stand-alone upward-trending data-warehouse,9,6.37,0,57.33
INV-0000180,1,Innovative bandwidth-monitored complexity,1,30.01,5,28.51
INV-0000180,2,Reduced impactful help-desk,1,9.06,15,7.7
INV-0000180,3,Devolved empowering process improvement,1,20.16,0,20.16
INV-0000180,4,Re-engineered heuristic contingency,1,33.53,10,30.18
INV-0000180,5,Diverse background definition,1,14.8,0,14.8
INV-0000180,6,Secured context-sensitive collaboration,1,33.73,10,30.36
INV-0000180,7,Exclusive intangible hub,2,4.42,0,8.84
INV-0000180,8,Multi-channeled client-driven paradigm,1,5.62,0,5.62
